discovery keyword,channel name,URL,emails,total subs,AVG views,AVG engagement,date recorded,sampleSize
first dlsr,Lists and Reviews,https://www.youtube.com/channel/UCBVU1WxPrXekPXvZm27Qa-w,testEmail,84,,,2018-04-30 14:44:16.166983,1.0
first dlsr,Photography Training Channel,https://www.youtube.com/channel/UC2fXXdTx7bgpvsg_kZ1kLDw,testEmail,9203,9182.714285714286,0.006378443970814729,2018-04-30 14:44:18.474717,16.0
first dlsr,Tech to Know,https://www.youtube.com/channel/UCr737QJYjgnTbELqAmuw2fQ,testEmail,7186,409.0769230769231,0.03328318916886047,2018-04-30 14:44:20.558509,14.0
first dlsr,Ray Ortega,https://www.youtube.com/channel/UCPLkRC-rFU_nPNO7aVap7iQ,testEmail,52059,2364.266666666667,0.03583916083916083,2018-04-30 14:44:22.528980,16.0
first dlsr,jonathan mauer,https://www.youtube.com/channel/UCHMKJb-DrLoK326lFSLIuEQ,testEmail,0,1895.6666666666667,0.005802707930367504,2018-04-30 14:44:24.269729,10.0
first dlsr,James Woldstad,https://www.youtube.com/channel/UCoK6zPnMQyAE9j8wRJyWk9A,testEmail,0,,,2018-04-30 14:44:24.650941,0.0
first dlsr,My Nikon Life,https://www.youtube.com/channel/UCfncyc99K3jQP0a-2fFzjQw,testEmail,32521,11319.391304347826,0.007644794491433196,2018-04-30 14:44:27.422989,25.0
budget camera for youtube,Alexx Beautyxo,https://www.youtube.com/channel/UCjrsPSAKVG35VhEsx-JtMQg,testEmail,24579,1831.304347826087,0.10534682652738207,2018-04-30 14:44:35.905704,25.0
budget camera for youtube,Royal Tech,https://www.youtube.com/channel/UCspZF0GE749o4U0upQuHcAQ,testEmail,27001,19811.217391304348,0.013037547631749863,2018-04-30 14:44:39.036022,25.0
budget camera for youtube,barthelfitness,https://www.youtube.com/channel/UCNuhsivb85Co_zmwBbYDHKQ,testEmail,80336,654.2307692307693,0.07679796198314716,2018-04-30 14:44:40.919685,13.0
budget camera for youtube,Wavy Tech,https://www.youtube.com/channel/UCeCOMPx6EinfyRUvMUAWSyg,testEmail,1004,120.47826086956522,0.08061169252977264,2018-04-30 14:44:44.328571,25.0
budget camera for youtube,Ronnie Sarmiento,https://www.youtube.com/channel/UCiRsRyF4CiUgaRBqCi78FQg,testEmail,30234,3311.3333333333335,0.07834752847051407,2018-04-30 14:44:47.637768,25.0
budget camera for youtube,GiGi Beauty,https://www.youtube.com/channel/UCMURcNXDqZGQyk_UhqxDmbw,testEmail,186928,36692.434782608696,0.0716515725312409,2018-04-30 14:44:50.625329,25.0
budget camera for youtube,Pachunka,https://www.youtube.com/channel/UCuBZFICi4PO5XMtlSqkYIxw,testEmail,10629,1593.9166666666667,0.05442568097453861,2018-04-30 14:44:54.341319,25.0
budget camera for youtube,Paul Bradford,https://www.youtube.com/channel/UC0FZ7vgCUQzwghf3mnmhumg,testEmail,37968,11930.75,0.03702966949465107,2018-04-30 14:44:57.278923,22.0
budget camera for youtube,Rytan,https://www.youtube.com/channel/UC6AlHLdAPo1mmkkRf9ol4Cw,testEmail,16335,12162.166666666666,0.02083989968892604,2018-04-30 14:45:00.874236,25.0
budget camera for youtube,Techno Mania,https://www.youtube.com/channel/UCqio1058ErpHT0d36Nl3EMg,testEmail,20109,224.79166666666666,0.06281371640407786,2018-04-30 14:45:04.252870,25.0
budget camera for youtube,GadgetsToUse,https://www.youtube.com/channel/UCk3eWT8H_Hyon__NqbiNqUg,testEmail,782281,34475.57142857143,0.04933418375234319,2018-04-30 14:45:06.485224,15.0
budget camera for youtube,NigelBarros,https://www.youtube.com/channel/UCV_i_0uE8IlSenyJY0yBgdw,testEmail,15222,1947.9166666666667,0.0719572192513369,2018-04-30 14:45:08.353331,13.0
budget camera for youtube,Jed Lilley,https://www.youtube.com/channel/UCwE3ChiNMuCEYF50DDWA2WQ,testEmail,29967,2351.6666666666665,0.08504606661941885,2018-04-30 14:45:09.152445,3.0
budget camera for youtube,BVC Co.,https://www.youtube.com/channel/UCsg8anGXqYl_xtIQvPTogrw,testEmail,985,137.25,,2018-04-30 14:45:10.866498,9.0
budget camera for youtube,Video Influencers,https://www.youtube.com/channel/UCVOfW9GXHgj8YCnXNHKRnPA,testEmail,276530,10360.666666666666,0.0784422771103165,2018-04-30 14:45:12.443537,7.0
budget camera for youtube,The Consumer Lab,https://www.youtube.com/channel/UC1dDvhGeahJN-RV5DQecx_A,testEmail,2472,13202.444444444445,0.01752044437466183,2018-04-30 14:45:15.305136,20.0
budget camera for youtube,Updato,https://www.youtube.com/channel/UCvXVRAOHMwOKAh6OJCMpYBA,testEmail,31214,5248.666666666667,0.037851227917096955,2018-04-30 14:45:18.580171,25.0
budget camera for youtube,Andy | Channel Empire,https://www.youtube.com/channel/UCyiFrd0mCcQRH-C13qc-wzQ,testEmail,36792,11707.0,0.029085162723157084,2018-04-30 14:45:19.642700,2.0
budget camera for youtube,Nico Demitri,https://www.youtube.com/channel/UC0J0bnFcDv5inl35gYsFQpw,testEmail,1251,2624.8695652173915,0.02526350515691601,2018-04-30 14:45:23.209430,25.0
budget camera for youtube,Shiny Films,https://www.youtube.com/channel/UCie-17J52dI1mcfgnK_TYVQ,testEmail,26015,8995.416666666666,0.04223406847690148,2018-04-30 14:45:26.337248,25.0
budget camera for youtube,Qcknd,https://www.youtube.com/channel/UCeurIGmc9Ig2MEZPDbkcZEA,testEmail,175507,13773.333333333334,0.10076094645915555,2018-04-30 14:45:28.025574,13.0
budget camera for youtube,It's Danny,https://www.youtube.com/channel/UCW7R2QKBxkgTFsBZNHFHsMw,testEmail,994,749.5625,0.04085716668056366,2018-04-30 14:45:30.368647,18.0
budget camera for youtube,DELHIFASHIONBLOGGER,https://www.youtube.com/channel/UCVwHh89WkO83vvgWwPi2FSA,testEmail,77044,5019.153846153846,0.05434894459247323,2018-04-30 14:45:33.066469,15.0
budget camera for youtube,PhoneRadar,https://www.youtube.com/channel/UCFzyeVLrv5xzn2iTjnjaNTw,testEmail,331911,85460.6,0.0587330524798785,2018-04-30 14:45:35.283072,16.0
budget camera for youtube,Harshil Shah,https://www.youtube.com/channel/UCdJmMEH6OvWzGgpY6x8v0yg,testEmail,4408,334.4782608695652,0.15160427228216128,2018-04-30 14:45:38.963700,25.0
budget camera for youtube,Henbu,https://www.youtube.com/channel/UCxmuGjrDawjSHY5L5o8TYgA,testEmail,78029,6891.695652173913,0.05722203996828782,2018-04-30 14:45:41.788640,25.0
budget camera for youtube,Products Geek,https://www.youtube.com/channel/UCJSlZScpn0WX0xjjlXvzkOQ,testEmail,1782,859.695652173913,0.01747791984478375,2018-04-30 14:45:45.233034,24.0
budget camera for youtube,Everything Technology,https://www.youtube.com/channel/UCvuMB6dXNYL-Z9cAKsumVWw,testEmail,29906,3051.0,0.06087153314291957,2018-04-30 14:45:48.235216,22.0
gaming chair review,iPhonedo,https://www.youtube.com/channel/UCvkODZ-I4tsdP2Qopov0jrA,testEmail,393007,58670.82352941176,0.04466093979972007,2018-04-30 14:45:56.260435,18.0
gaming chair review,iLuvTrading,https://www.youtube.com/channel/UC1b4mfcfGZ6KJwWvIFb4OnQ,testEmail,260107,1448.4285714285713,0.13621905513364238,2018-04-30 14:45:57.800902,8.0
gaming chair review,ExxotikGaming,https://www.youtube.com/channel/UCfU_cQ87w6OpTFwmS9BpmHg,testEmail,424818,35213.75,0.05784418627058221,2018-04-30 14:45:59.231296,8.0
gaming chair review,Terabyte Gaming Media,https://www.youtube.com/channel/UCHF5O6YpOvv_xDbS1shKvLg,testEmail,1347,5235.047619047619,0.02294351424299758,2018-04-30 14:46:02.367075,23.0
gaming chair review,Alpha - Male,https://www.youtube.com/channel/UCsh4_4G-VfOhb6u4fgHM8ZA,testEmail,64560,2980.875,0.05258766180293088,2018-04-30 14:46:05.612561,25.0
gaming chair review,RGT 85,https://www.youtube.com/channel/UCA5RGaQc-a8tIX_AqTTmWdw,testEmail,95551,18990.416666666668,0.06125660547408358,2018-04-30 14:46:07.214523,13.0
gaming chair review,cinnamoniboni,https://www.youtube.com/channel/UCDdDNG7thVBtUJPqYucYZ0g,testEmail,33346,9779.363636363636,0.09233285061428458,2018-04-30 14:46:14.141104,24.0
gaming chair review,ByroniusAndFriends,https://www.youtube.com/channel/UC6tKT_j9ZIna4V1iHXdr-9A,testEmail,111,20.652173913043477,,2018-04-30 14:46:17.543099,25.0
gaming chair review,Steve Meagher,https://www.youtube.com/channel/UCijQcb7nck8-T2XvCfAmcNw,testEmail,2369,190.75,0.04972397632948092,2018-04-30 14:46:19.670233,12.0
gaming chair review,Barefoot Gaming,https://www.youtube.com/channel/UCsSZhK86MrS-6ery98eiIDA,testEmail,663,1944.923076923077,0.01613668723303275,2018-04-30 14:46:22.318241,14.0
gaming chair review,NoisyButters,https://www.youtube.com/channel/UCd6dpR7BBeX4w4Tpa_5cKcQ,testEmail,41261,7834.541666666667,0.09707545112721973,2018-04-30 14:46:25.477368,25.0
gaming chair review,Martial Gaming Chef,https://www.youtube.com/channel/UCA4hwlG9szFfv_RQzCfkptA,testEmail,210,139.7391304347826,0.1428256585770587,2018-04-30 14:46:28.771605,25.0
gaming chair review,Arkrael,https://www.youtube.com/channel/UCxlYv4MpP_gb0XnG2b6D2yA,testEmail,40350,1871.9583333333333,0.06443786587130233,2018-04-30 14:46:31.861825,25.0
gaming chair review,TekRant,https://www.youtube.com/channel/UCDDqh_XAOjM6lx48AXJu6gg,testEmail,405,372.3333333333333,0.04749564152099139,2018-04-30 14:46:34.729194,20.0
gaming chair review,NOTGOOD GAMERS,https://www.youtube.com/channel/UCmufVNjbJOaiLGu3fNPGHSQ,testEmail,138821,1928.75,0.03681140635126377,2018-04-30 14:46:36.585895,13.0
gaming chair review,GoshukiGaming,https://www.youtube.com/channel/UCIdCo58Aa5xqocWOqoKgw8Q,testEmail,305,45.0,0.07459742351046698,2018-04-30 14:46:40.059724,25.0
gaming chair review,JackUltraMotive,https://www.youtube.com/channel/UC8K5GixLedebI8QGFEgtPKA,testEmail,734978,189555.11764705883,0.028436242508387284,2018-04-30 14:46:42.078681,18.0
gaming chair review,MikeTheVike,https://www.youtube.com/channel/UCVnGpb7bXXw2QR3-XOmkdKw,testEmail,145402,33510.458333333336,0.0357624671899693,2018-04-30 14:46:44.848838,25.0
gaming chair unboxing,Ricky Berwick,https://www.youtube.com/channel/UCnBhY8jMEZzSSuFPz6JSAxQ,testEmail,1036522,45289.391304347824,0.06260564108176468,2018-04-30 14:46:53.211059,25.0
gaming chair unboxing,Linzor,https://www.youtube.com/channel/UCq8gOq7Rw13pmaKD4Lbk4ug,testEmail,404662,23396.791666666668,0.08428506045166449,2018-04-30 14:46:55.875697,25.0
gaming chair unboxing,krypto9095,https://www.youtube.com/channel/UC-WA0qTCwuMCd418q_6xbEg,testEmail,829110,49634.666666666664,0.052723231075055076,2018-04-30 14:46:57.169729,10.0
gaming chair unboxing,Penn2Flo,https://www.youtube.com/channel/UCp4mFoB0TLWj15dJe2BpdQg,testEmail,1486,338.82608695652175,0.0393622481714359,2018-04-30 14:47:00.553545,25.0
gaming chair unboxing,Gamer Dad,https://www.youtube.com/channel/UCElF3P6Dyluo9I67Bf4h5zw,testEmail,47,663.2857142857143,0.011630411371957786,2018-04-30 14:47:01.796525,8.0
gaming chair unboxing,DylanDoesLife,https://www.youtube.com/channel/UCw85FJXAPgU1FRxI_VygeiA,testEmail,274,73.04761904761905,0.11971079767689936,2018-04-30 14:47:04.592462,22.0
gaming chair unboxing,Betrayus,https://www.youtube.com/channel/UC0Si8EuXSYczKrWNAPOeehA,testEmail,1314,62.666666666666664,,2018-04-30 14:47:07.753059,19.0
gaming chair unboxing,macdaddypimpping,https://www.youtube.com/channel/UCFxgky-tKdXlLM1g8jm91fA,testEmail,12831,62.458333333333336,,2018-04-30 14:47:10.685555,25.0
gaming chair unboxing,Worth A Buy,https://www.youtube.com/channel/UCywBfpGBYhsczNuyyh6Cf6w,testEmail,171558,40546.208333333336,0.06439633399127234,2018-04-30 14:47:13.611292,25.0
gaming chair unboxing,ManAmalReacts,https://www.youtube.com/channel/UCQuTMHERHmbwIRGzLzfMcAQ,testEmail,97164,3272.5833333333335,0.025947900486363983,2018-04-30 14:47:15.948857,13.0
gaming chair unboxing,TheGreatDavid R,https://www.youtube.com/channel/UCBp70KZTbhsxaAH6zMKmsGA,testEmail,111145,12560.125,0.023457171007454147,2018-04-30 14:47:17.485522,9.0
gaming chair unboxing,Tech Guided,https://www.youtube.com/channel/UCTGGj5qZlCFsZxgOEn9EYSQ,testEmail,16194,3388.0476190476193,0.036163544111653005,2018-04-30 14:47:20.572435,22.0
gaming chair unboxing,Vibez,https://www.youtube.com/channel/UCkFzJMDtRQGiZ_M7-mbCJMw,testEmail,360032,18869.82608695652,0.05002407800813814,2018-04-30 14:47:23.679846,25.0
gaming chair unboxing,Us Out Loud,https://www.youtube.com/channel/UC3_PlFvfXXw2l5Mdcmq2skQ,testEmail,1218,290.2857142857143,0.47625492125984253,2018-04-30 14:47:24.738002,8.0
gaming chair unboxing,Lisa Koster,https://www.youtube.com/channel/UCehr7o-7B1XNnoJ3KvIrT5w,testEmail,64604,6395.0,0.05681670948285491,2018-04-30 14:47:27.732162,22.0
gaming chair unboxing,KOSDFF tK,https://www.youtube.com/channel/UC5qz52ldAit0D6fa9_lT7KA,testEmail,1007713,42521.75,0.0560095715721954,2018-04-30 14:47:29.044818,8.0
gaming chair unboxing,BereghostGames,https://www.youtube.com/channel/UC83X2fsfYM9YQIwGCmkVzPw,testEmail,899886,15545.461538461539,0.04631082037300028,2018-04-30 14:47:30.881578,13.0
gaming chair unboxing,Unleashed Code,https://www.youtube.com/channel/UCiXOw8rN5FsrNxYSM_K-FBQ,testEmail,2272,1608.0,0.04100491134073223,2018-04-30 14:47:33.355860,13.0
gaming chair unboxing,Gucci Magz,https://www.youtube.com/channel/UCInVhOq3pMY_xiu53Nn0hMg,testEmail,240,58.666666666666664,0.23792613636363635,2018-04-30 14:47:36.854546,25.0
gaming chair unboxing,MissesMae,https://www.youtube.com/channel/UC7tc3pAxbnVzdgeBWw-yQeA,testEmail,390751,5743.181818181818,0.05259441509953374,2018-04-30 14:47:39.383931,23.0
gaming chair unboxing,Infihex,https://www.youtube.com/channel/UCKqh_KkBRucAuK1YluOnVig,testEmail,240,3050.5416666666665,0.0044800786745523334,2018-04-30 14:47:42.423234,25.0
gaming chair unboxing,DaDarkShadow,https://www.youtube.com/channel/UC-YWHW83EJCCyLT1vLoJoiQ,testEmail,161,17.82608695652174,0.2148558758314856,2018-04-30 14:47:46.159805,24.0
gaming chair unboxing,Genesis,https://www.youtube.com/channel/UCVn1oABd4Rw5FNTRXqhSocw,testEmail,15851,1270.75,0.030592169978359236,2018-04-30 14:47:48.022977,9.0
gaming chair unboxing,Pinoy Rig Enthusiasts,https://www.youtube.com/channel/UCgdc4CwlmENBzWA1kiy3Bsw,testEmail,4013,529.8888888888889,0.041653818163877004,2018-04-30 14:47:51.032972,19.0
gaming chair unboxing,XboxLiveNetwork - Team XBLN,https://www.youtube.com/channel/UCF7kbuuPpVj0m2EEEpLFp-Q,testEmail,1094,52.0,0.05180323299888518,2018-04-30 14:47:53.908818,25.0
gaming chair unboxing,Nitric,https://www.youtube.com/channel/UCDuZfzNB39bzyierFf1GF1g,testEmail,68,94.66666666666667,0.17605633802816897,2018-04-30 14:47:54.628146,3.0
gaming chair unboxing,HardOCP TV,https://www.youtube.com/channel/UCPmLtq45_sAKwJWHttYf26g,testEmail,0,2059.153846153846,0.03731928723523478,2018-04-30 14:47:56.725860,14.0
gaming chair unboxing,The Tech Buyer's Guru,https://www.youtube.com/channel/UCxptDQLvsr1ngOhStxQz7mA,testEmail,325,731.2727272727273,0.020455204707442404,2018-04-30 14:48:00.315919,25.0
gaming chair unboxing,MadStar Gaming,https://www.youtube.com/channel/UCIFV17JJCyd_MZIcI2AhgTg,testEmail,40,16.666666666666668,,2018-04-30 14:48:02.443062,13.0
gaming chair unboxing,Speedlashgames,https://www.youtube.com/channel/UC_xsgC-VweTT6jQf77aIQbw,testEmail,213,52.26086956521739,0.1314475873544093,2018-04-30 14:48:05.973574,24.0
gaming chair unboxing,RapidX,https://www.youtube.com/channel/UC7ObUyqRNt3JamOitlhe1zQ,testEmail,2396,676.7857142857143,0.0049068398619849804,2018-04-30 14:48:07.718446,15.0
gaming chair unboxing,JonsAdventures,https://www.youtube.com/channel/UCBBzNamZzakPorfFvAEt9KA,testEmail,25,9.08695652173913,,2018-04-30 14:48:10.731156,25.0
gaming chair unboxing,Dudesk7,https://www.youtube.com/channel/UCopaNrx3wEkxX7IkBVrqs3w,testEmail,1832,1090.7142857142858,0.02669386932648229,2018-04-30 14:48:12.901857,14.0
gaming chair vs office chair,Affected Ryan,https://www.youtube.com/channel/UC53M_sg53cDRCR71KJzs08Q,testEmail,1128,41.8235294117647,0.12736365057040164,2018-04-30 14:48:21.124278,18.0
gaming chair vs office chair,DarkStoneCastle,https://www.youtube.com/channel/UCPnIuXqlPCGoqUaC2JfWSVw,testEmail,4151,700.1666666666666,0.016895563168189767,2018-04-30 14:48:24.793496,25.0
gaming chair vs office chair,PC Gamer,https://www.youtube.com/channel/UCgaPRP68bbyHnfkPhWWBrNw,testEmail,204855,10324.833333333334,0.018087459038886828,2018-04-30 14:48:27.697015,25.0
gaming chair vs office chair,JD Ultimate,https://www.youtube.com/channel/UCszCiwjbqla37kHqBmJOiOg,testEmail,137,20357.75,0.009910230747504021,2018-04-30 14:48:28.304159,4.0
gaming chair vs office chair,WHAT'S INSIDE? FAMILY,https://www.youtube.com/channel/UCXgoURISTjifYA7CG55xpkA,testEmail,806621,164877.08333333334,0.020717442671115888,2018-04-30 14:48:30.845375,25.0
gaming chair vs office chair,The Assist Man,https://www.youtube.com/channel/UChlQ2nT5-7fgHafVmz0ZmVg,testEmail,16899,228.14285714285714,0.2558703819661866,2018-04-30 14:48:32.090083,8.0
gaming chair vs office chair,PlaytechNZ,https://www.youtube.com/channel/UCzqOB6Yvp2mAw8UAJoFqMWQ,testEmail,21964,1746.9565217391305,0.020400150082205828,2018-04-30 14:48:35.784433,25.0
gaming chair review,Channel XII,https://www.youtube.com/channel/UC6Ic7DGldocezi5d2HLMeGg,testEmail,3130,,,2018-04-30 14:48:36.266876,0.0
gaming chair vs office chair,Fredward Dos,https://www.youtube.com/channel/UCBq2LJclLonhNaDV_p809fA,testEmail,1294,111.07692307692308,0.11357340720221606,2018-04-30 14:48:38.725040,14.0
gaming chair vs office chair,random callsign,https://www.youtube.com/channel/UC1hoWeqSuf03UgeABeR2U3g,testEmail,11528,1459.5,0.06842626369861723,2018-04-30 14:48:41.051611,15.0
gaming chair vs office chair,TechPlayground,https://www.youtube.com/channel/UCMyotCoEjKDIDONyWgcE0Ow,testEmail,4479,12195.217391304348,0.012238107122060202,2018-04-30 14:48:44.433791,25.0
gaming chair vs office chair,Lil Creamy Savage,https://www.youtube.com/channel/UCl1qECWT_F3b8I8slUXsISw,testEmail,1309,1075.25,0.030690537084398978,2018-04-30 14:48:46.398062,9.0
gaming chair vs office chair,DoYouFee1Lucky,https://www.youtube.com/channel/UCx7Td6DIZYJCZGvJTWtYOlQ,testEmail,417,383.5833333333333,0.018466217684119053,2018-04-30 14:48:48.506770,13.0
gaming chair vs office chair,Smood47,https://www.youtube.com/channel/UCxlMskEko2F2SUsP1YuwiQA,testEmail,65,222.30769230769232,0.028719723183391003,2018-04-30 14:48:50.493145,14.0
gaming chair with speakers,GrizzlyTube,https://www.youtube.com/channel/UCLk2-xIU9QcDdEuui0F8euQ,testEmail,76,57.78947368421053,0.053966808338393034,2018-04-30 14:48:58.885120,20.0
gaming chair with speakers,Rulof Maker,https://www.youtube.com/channel/UC5eVAqIMYef7YQ9QrXKpfjA,testEmail,478249,49324.53846153846,0.035457724531972185,2018-04-30 14:49:01.166966,13.0
gaming chair with speakers,Games for Kids,https://www.youtube.com/channel/UCmiFGtg-eKAWMZ0o005_68A,testEmail,66,1486.5416666666667,0.0017658435406564452,2018-04-30 14:49:04.355064,25.0
gaming chair with speakers,Al3x Rodriguez,https://www.youtube.com/channel/UC3dQ-_EwjdrSZfLUSuP0n8A,testEmail,547,408.57142857142856,0.056993006993006995,2018-04-30 14:49:05.757555,8.0
gaming chair with speakers,DarkDragonWing,https://www.youtube.com/channel/UC_Neij7VbB09CNFg4BtxRlw,testEmail,601070,216460.64285714287,0.015437544835003756,2018-04-30 14:49:07.766207,15.0
gaming chair with speakers,X-Rocker UK,https://www.youtube.com/channel/UCnVTByUSuYTJsL3VWpN6-XQ,testEmail,430,7540.5,0.005115234874534655,2018-04-30 14:49:09.547137,15.0
gaming chair with speakers,Computers & Accessories,https://www.youtube.com/channel/UCWgRfEf_lVToAEGRTQxiuIg,testEmail,689,15.25,0.0,2018-04-30 14:49:13.160631,25.0
gaming chair with speakers,Sporty-Girl,https://www.youtube.com/channel/UCsmlvJJkQtpo_T3g7GLjUTg,testEmail,157,65.94117647058823,0.18862127069085144,2018-04-30 14:49:16.946880,18.0
gaming chair with speakers,Single Turkey,https://www.youtube.com/channel/UCiMQHM7fxmpaesWDVRUxndA,testEmail,23,10.958333333333334,,2018-04-30 14:49:19.707993,25.0
gaming chair with speakers,Beth Andrea,https://www.youtube.com/channel/UCEHmLEY7tfVMDEYoW96VPdg,testEmail,4,10.863636363636363,0.007670850767085077,2018-04-30 14:49:23.542210,25.0
gaming chair with speakers,Aisha Page,https://www.youtube.com/channel/UCQaOqALA21jpx-O-EZlYoWQ,testEmail,1734,197.16666666666666,0.06403212172442942,2018-04-30 14:49:26.811140,25.0
gaming chair with speakers,TopBestBox,https://www.youtube.com/channel/UCOigKXvbWJ8TU5bBQSDYsEQ,testEmail,35851,14739.5625,0.006898949680494248,2018-04-30 14:49:29.280049,17.0
gaming chair with speakers,Austin Clark,https://www.youtube.com/channel/UCxxqH-qJvAKaC6qAX_qjt9g,testEmail,219,664.5,0.008449397300118667,2018-04-30 14:49:32.769255,24.0
gaming chair with speakers,Mushmouth,https://www.youtube.com/channel/UCS9skTdxcfV0s5k15s8IHEA,testEmail,6323,180.5,0.09833795013850416,2018-04-30 14:49:34.221191,4.0
gaming chair with speakers,Chris Does What,https://www.youtube.com/channel/UCZBmn0CZW578hpt4ImB3CRA,testEmail,3165,130.75,,2018-04-30 14:49:35.889319,9.0
gaming chair with speakers,hayneedle.com,https://www.youtube.com/channel/UCy-Gbx5DOu7BIiSfdhvp0mg,testEmail,6708,230.25,0.00941006152732537,2018-04-30 14:49:37.682739,9.0
gaming chair with speakers,PuReeSnipingHD,https://www.youtube.com/channel/UClP7CGq_kT4gT307wmMX5VA,testEmail,17,28.666666666666668,,2018-04-30 14:49:39.581066,7.0
gaming chair with speakers,tomjam28,https://www.youtube.com/channel/UCtuU8XOGZbXeldyXjhVJ5OA,testEmail,43,37.833333333333336,0.05090021068760774,2018-04-30 14:49:42.797829,25.0
gaming chair with speakers,ItsJfunk & the SoinloveFamily,https://www.youtube.com/channel/UCuJuvYqu3ImA-pHPmDUd9Dg,testEmail,270977,3645.8888888888887,0.014637491238228753,2018-04-30 14:49:44.342134,10.0
gaming chair with speakers,SgtHulkSmsh TM,https://www.youtube.com/channel/UCqU5SRgKlLLsgk4ltjTk2-A,testEmail,7,1.2,0.33333333333333337,2018-04-30 14:49:45.307755,6.0
gaming chair with speakers,dial2fast,https://www.youtube.com/channel/UC5NVvmIfn4-v8rhD_Bealpw,testEmail,77049,1509.4347826086957,0.046826626724659384,2018-04-30 14:49:48.477636,25.0
gaming chair with speakers,Harry Devoy,https://www.youtube.com/channel/UCLr6cGEDewm5uAmQb27wGTg,testEmail,3,,,2018-04-30 14:49:49.074966,0.0
gaming chair with speakers,Mike196,https://www.youtube.com/channel/UCA9Lm38Ou1Ea9kUz0M8ay8Q,testEmail,276,50.54545454545455,,2018-04-30 14:49:51.026041,12.0
gaming chair with speakers,Gaming Chair Center,https://www.youtube.com/channel/UCFwOrVkW5lfZ8T0KMJZRj-Q,testEmail,86,43310.0,0.0026090972061879473,2018-04-30 14:49:51.497492,2.0
gaming chair with speakers,Video Gaming Chairs,https://www.youtube.com/channel/UCw9KjbV96UD8xa9Qx8ADr0Q,testEmail,50,2626.625,0.003997525341455289,2018-04-30 14:49:52.557839,9.0
gaming chair with speakers,Truyen steven,https://www.youtube.com/channel/UCmqvhrty_4V544SItTRdk-A,testEmail,2170,30278.6,0.0046479471750124944,2018-04-30 14:49:55.242581,16.0
gaming chair with speakers,陳エヴェレスト,https://www.youtube.com/channel/UChDnIwWeGJFFGzMdIqxzpYA,testEmail,52,,,2018-04-30 14:49:56.228454,1.0
gaming chair with speakers,Top3Reviews,https://www.youtube.com/channel/UCE3myesDhnUFHMmk696MhEA,testEmail,1195,441.9583333333333,0.006033751296313755,2018-04-30 14:49:59.963124,25.0
gaming chair with speakers,Adam Powers,https://www.youtube.com/channel/UCN5HQtUlyw3GKqgtuLOHXMQ,testEmail,0,49.333333333333336,,2018-04-30 14:50:00.969222,6.0
gaming chair with speakers,MrDippledork,https://www.youtube.com/channel/UC7dNgZ2J1wzuf0u-RbjPe_w,testEmail,1612,21.333333333333332,,2018-04-30 14:50:02.140971,3.0
gaming chair with speakers,iexgaming,https://www.youtube.com/channel/UCjAY_JVAMRqcb7lwH0lKLIw,testEmail,24,,,2018-04-30 14:50:02.478704,1.0
gaming chair with speakers,ikinamo,https://www.youtube.com/channel/UCOHoBDJhP2cpYAI8YKroFbA,testEmail,119515,3680.8333333333335,0.02218700475435816,2018-04-30 14:50:04.525324,13.0
gaming chair setup,ColdDagger,https://www.youtube.com/channel/UC-rvXw-AQBnxav2KsxkBy7Q,testEmail,34,135.08333333333334,0.03409060429686452,2018-04-30 14:50:14.618606,25.0
gaming chair setup,Caz Wallace,https://www.youtube.com/channel/UCvVl3d06CmLqZQLYMmnSXQQ,testEmail,13585,,,2018-04-30 14:50:15.798228,0.0
gaming chair setup,RACINGDIRECT,https://www.youtube.com/channel/UC1XH1S1G68go3EN47YN3Nbg,testEmail,44,388.5,0.006435006435006435,2018-04-30 14:50:17.432022,13.0
gaming chair setup,HecTicPhyczo,https://www.youtube.com/channel/UCSfgvELfuEQ4XKxOS9v3y2g,testEmail,111,188.6875,0.009274594236502154,2018-04-30 14:50:20.009930,17.0
gaming chair setup,SS Erwin,https://www.youtube.com/channel/UClzvWat0Rxr0PNOGfn09w-Q,testEmail,261,202.0,0.020927092709270925,2018-04-30 14:50:23.316706,23.0
gaming chair setup,DarbleyGames,https://www.youtube.com/channel/UCnWuw1ZsDklF-qs3qSAO_Vg,testEmail,105,29.714285714285715,0.09759615384615385,2018-04-30 14:50:27.008172,22.0
gaming chair setup,TECHGeek,https://www.youtube.com/channel/UCoI2_e0PvOYEgZpQJytMvYg,testEmail,1686,11275.277777777777,0.006625345809778175,2018-04-30 14:50:29.822290,19.0
gaming chair setup,FreeformCord,https://www.youtube.com/channel/UCaQH-l2ebLCJVU6H__YVKuA,testEmail,196,303.0833333333333,0.044458524106107525,2018-04-30 14:50:33.092907,25.0
gaming chair setup,Buzzpods,https://www.youtube.com/channel/UCJSgGGJV9Jv44t3V7-byQog,testEmail,355,688.5652173913044,0.009787207173075707,2018-04-30 14:50:36.604419,24.0
gaming chair setup,TricK i Know,https://www.youtube.com/channel/UC-NXC-hJ5Y7i6s8ta2nQMSw,testEmail,19675,25420.666666666668,0.014410846817550024,2018-04-30 14:50:37.928640,7.0
gaming chair setup,JakeandAlliGaming,https://www.youtube.com/channel/UCgEZcXdpo3yIfblYJuoB8FA,testEmail,19,3179.0,0.020132117017930166,2018-04-30 14:50:38.309255,2.0
