discovery keyword,channel name,email,country,URL,AVG views,AVG engagement,notes,reachOut,total subs,date recorded,sampleSize,id,categoryId
world of tanks expert news,AlMoDi - обзоры игр и техники,testEmail,country not detected,https://www.youtube.com/channel/UC9_Civkljde-7lCKybnP1TQ/about,145.0,0.04318555008210181,no notes,3,13255,2018-05-11 11:51:31.834361,7.0,UC9_Civkljde-7lCKybnP1TQ,Gaming
world of tanks expert news,Lacho WoT Replays,testEmail,HR,https://www.youtube.com/channel/UC9sTzU2GhbmLBMjYg7an8_w/about,1175.7391304347825,0.04540005670192048,no notes,3,65822,2018-05-11 11:51:35.068922,25.0,UC9sTzU2GhbmLBMjYg7an8_w,Gaming
world of tanks intermediate techniques,glenn0010,testEmail,country not detected,https://www.youtube.com/channel/UCHCIy1ZpCaL-k-WX-dc8hUw/about,,,no notes,3,2559,2018-05-11 11:51:37.836201,0.0,UCHCIy1ZpCaL-k-WX-dc8hUw,N/A
world of tanks expert tutorial,Nga Tran,testEmail,country not detected,https://www.youtube.com/channel/UC2piPfFP4zmCRpdsp-eOucA/about,,,no notes,3,8,2018-05-11 11:51:38.101456,0.0,UC2piPfFP4zmCRpdsp-eOucA,N/A
world of tanks expert tutorial,WoT Blitz Expert,testEmail,country not detected,https://www.youtube.com/channel/UCWQbvqXiFBIbYSJnHe759Tw/about,,,no notes,3,11,2018-05-11 11:51:38.355985,0.0,UCWQbvqXiFBIbYSJnHe759Tw,N/A
world of tanks expert tutorial,EvanTanks,testEmail,country not detected,https://www.youtube.com/channel/UCefKfwgQAfkE27C_PRBaVOg/about,,,no notes,3,225,2018-05-11 11:51:38.504353,0.0,UCefKfwgQAfkE27C_PRBaVOg,N/A
world of tanks pro guide,TTTimster,testEmail,country not detected,https://www.youtube.com/channel/UCaCpzEdmIry6rXpe-9uYLGA/about,12908.739130434782,0.038246449459277986,no notes,3,15531,2018-05-11 11:51:44.750870,24.0,UCaCpzEdmIry6rXpe-9uYLGA,Gaming
world of tanks pro guide,Hawkzzy,testEmail,country not detected,https://www.youtube.com/channel/UC8Q2ud_i0XR_mwZGsEHep5g/about,5183.6,0.04011183042876116,no notes,3,5420,2018-05-11 11:51:50.294052,21.0,UC8Q2ud_i0XR_mwZGsEHep5g,Gaming
world of tanks pro guide,oinked,testEmail,GB,https://www.youtube.com/channel/UCIg4-Jdwr1Om9X9o6d8upOA/about,549.2727272727273,0.13715105373496636,no notes,3,1578,2018-05-11 11:51:52.894537,12.0,UCIg4-Jdwr1Om9X9o6d8upOA,Gaming
world of tanks pro tutorial,v2vengeance,testEmail,country not detected,https://www.youtube.com/channel/UC8vfbjJNGwbqqnrwy0Dprvw/about,2905.0,0.01927710843373494,no notes,3,169,2018-05-11 11:51:58.068120,2.0,UC8vfbjJNGwbqqnrwy0Dprvw,Gaming
world of tanks pro tutorial,Najlvin,testEmail,CZ,https://www.youtube.com/channel/UCZs9WXUpchJP2kbc0C5zqxg/about,572.625,0.12573673870333987,no notes,3,14966,2018-05-11 11:52:00.084224,9.0,UCZs9WXUpchJP2kbc0C5zqxg,Gaming
world of tanks pro tutorial,Driver Geo,testEmail,RO,https://www.youtube.com/channel/UCliqe79MT47jHDh-E6q0Ltw/about,3139.0833333333335,0.06767640788700661,no notes,3,68028,2018-05-11 11:52:05.639462,25.0,UCliqe79MT47jHDh-E6q0Ltw,Gaming
world of tanks pro strategy,WOT-Pearlmam,testEmail,country not detected,https://www.youtube.com/channel/UChy6pEsVNjfVDHaLVHZQZjw/about,1885.0555555555557,0.009340755547157121,no notes,3,268,2018-05-11 11:52:12.565520,19.0,UChy6pEsVNjfVDHaLVHZQZjw,Gaming
world of tanks pro strategy,Archer,testEmail,country not detected,https://www.youtube.com/channel/UCTfg_wKFqEONwLW1CAfQzFw/about,34822.333333333336,0.020468983825833353,no notes,3,9487,2018-05-11 11:52:14.536898,10.0,UCTfg_wKFqEONwLW1CAfQzFw,Gaming
world of tanks pro methods,Method Cdew,testEmail,US,https://www.youtube.com/channel/UCBrS77VDbZ04fYuEbcMXChw/about,11348.95652173913,0.016215657954890828,no notes,3,43035,2018-05-11 11:52:21.921938,25.0,UCBrS77VDbZ04fYuEbcMXChw,Gaming
world of tanks pro methods,Devient Kage,testEmail,AU,https://www.youtube.com/channel/UCQJm5sAVDl0GBzFhKXZkJDQ/about,1158.0,0.06389727416084703,no notes,3,2835,2018-05-11 11:52:26.383106,25.0,UCQJm5sAVDl0GBzFhKXZkJDQ,Gaming
world of tanks pro methods,Pro Science,testEmail,US,https://www.youtube.com/channel/UCWqfendXkC9cJjgHwLi7wrA/about,751.8181818181819,0.016162837565497783,no notes,3,5908,2018-05-11 11:52:30.714860,24.0,UCWqfendXkC9cJjgHwLi7wrA,Science & Technology
world of tanks pro methods,The Thorough Tank,testEmail,AU,https://www.youtube.com/channel/UCQjippfQRSCoyWf0MTRggxQ/about,8239.588235294117,0.023994185174873103,no notes,3,6945,2018-05-11 11:52:33.357388,18.0,UCQjippfQRSCoyWf0MTRggxQ,Gaming
world of tanks pro methods,THAT PSYCHO GAMER,testEmail,country not detected,https://www.youtube.com/channel/UCYTi-DWvKex5AWYLozOAnNw/about,11.5,0.12545110843787594,no notes,3,433,2018-05-11 11:52:38.006761,23.0,UCYTi-DWvKex5AWYLozOAnNw,Gaming
world of tanks pro lessons,Ceassare,testEmail,BG,https://www.youtube.com/channel/UCaZvv_v3nTWlrihX3O-cb_g/about,39.47826086956522,,no notes,3,66,2018-05-11 11:52:46.405215,25.0,UCaZvv_v3nTWlrihX3O-cb_g,Gaming
world of tanks pro lessons,131DC Top Italian Clan,testEmail,IT,https://www.youtube.com/channel/UCppJsyUsVASKC6OLoB5Cp2g/about,34.05,0.12682587526083933,no notes,3,26,2018-05-11 11:52:49.842552,21.0,UCppJsyUsVASKC6OLoB5Cp2g,Gaming
world of tanks pro lessons,JustThatGood,testEmail,country not detected,https://www.youtube.com/channel/UCnbYaA8579yhFQOdAxVdFoA/about,6641.04347826087,0.016272597723423942,no notes,3,13787,2018-05-11 11:52:54.436072,25.0,UCnbYaA8579yhFQOdAxVdFoA,Gaming
world of tanks pro lessons,McLogo76,testEmail,CH,https://www.youtube.com/channel/UCQe2ujr9k7yokPIoZ55XfXg/about,125.5,0.10756972111553785,no notes,3,257,2018-05-11 11:52:55.700667,2.0,UCQe2ujr9k7yokPIoZ55XfXg,Cars & Vehicles
world of tanks pro techniques,WarTank,testEmail,country not detected,https://www.youtube.com/channel/UC_q2KE7BnzdQFmclFYHofCQ/about,583.4444444444445,0.0180917920396115,no notes,3,305,2018-05-11 11:53:03.138720,19.0,UC_q2KE7BnzdQFmclFYHofCQ,Gaming
world of tanks pro techniques,War Thunder. Official channel.,testEmail,US,https://www.youtube.com/channel/UCPZsNertSS82YCT2qX9-wHA/about,44654.625,0.055417032649903636,- brand channel,0,385617,2018-05-11 11:53:07.018713,25.0,UCPZsNertSS82YCT2qX9-wHA,Gaming
world of tanks pro techniques,Unsterbliicher,testEmail,FR,https://www.youtube.com/channel/UCXxlXhwYAgallFY0LF92DtQ/about,28284.714285714286,0.10287729792712291,no notes,3,614842,2018-05-11 11:53:10.369190,22.0,UCXxlXhwYAgallFY0LF92DtQ,Gaming
world of tanks pro techniques,World of Tanks tournaments – Pro Tanks – eSports,testEmail,country not detected,https://www.youtube.com/channel/UCEWYgOIe9shPHwSF3Uft4VA/about,45112.933333333334,0.008446738323166959,- dead channel,0,21091,2018-05-11 11:53:13.036186,15.0,UCEWYgOIe9shPHwSF3Uft4VA,Gaming
world of tanks pro techniques,Pebble Productions,testEmail,country not detected,https://www.youtube.com/channel/UCDRBuq5RjCvWjEZOGQZ935A/about,80.1,0.012553752254126787,no notes,3,35,2018-05-11 11:53:16.563407,21.0,UCDRBuq5RjCvWjEZOGQZ935A,Gaming
world of tanks pro techniques,Fuuldrin Gaming,testEmail,country not detected,https://www.youtube.com/channel/UCr6cjNSB8FKWM4Fef-e2wqQ/about,295.7083333333333,0.06974778075243061,no notes,3,458,2018-05-11 11:53:20.698759,25.0,UCr6cjNSB8FKWM4Fef-e2wqQ,Gaming
world of tanks pro videos,World of Tanks Best Replays,testEmail,country not detected,https://www.youtube.com/channel/UCSein_8H--kGGWWlhFbx0yQ/about,6757.166666666667,0.036352937445604486,no notes,3,86470,2018-05-11 11:53:25.911285,7.0,UCSein_8H--kGGWWlhFbx0yQ,Gaming
world of tanks pro videos,SJC Panzer Brigade - SJCPZBG,testEmail,country not detected,https://www.youtube.com/channel/UCGBvVM4Zdz9T2I1Y9BfilUg/about,34486.041666666664,0.029920633190439635,- world of tanks,1,14146,2018-05-11 11:53:30.218376,25.0,UCGBvVM4Zdz9T2I1Y9BfilUg,Gaming
world of tanks pro videos,WGLNA,testEmail,country not detected,https://www.youtube.com/channel/UCP8X8yiGey5SoZ7B6zuboag/about,710.1739130434783,0.017073282723154157,no notes,3,14554,2018-05-11 11:53:34.811648,25.0,UCP8X8yiGey5SoZ7B6zuboag,Gaming
world of tanks pro videos,T L,testEmail,country not detected,https://www.youtube.com/channel/UCOU7qvB9HrZh-580jF6Mx-A/about,46.0,,no notes,3,101,2018-05-11 11:53:36.086022,3.0,UCOU7qvB9HrZh-580jF6Mx-A,Gaming
world of tanks pro guide,Cody Laxton,testEmail,country not detected,https://www.youtube.com/channel/UCWoCWg8AyKugUDSxhYqrKyw/about,,,no notes,3,203,2018-05-11 11:53:43.815843,0.0,UCWoCWg8AyKugUDSxhYqrKyw,N/A
world of tanks pro tactics,Pro Tactics,testEmail,country not detected,https://www.youtube.com/channel/UCZsuVrfb6f9yLq9sWweHEoA/about,125.0,0.04,no notes,3,1,2018-05-11 11:53:44.382366,2.0,UCZsuVrfb6f9yLq9sWweHEoA,Gaming
world of tanks pro overview,World of Tanks Europe,testEmail,country not detected,https://www.youtube.com/channel/UCh554z2-7vIA-Mf9qAameoA/about,37035.541666666664,0.028114885138487467,- brand channel,0,50116,2018-05-11 11:53:51.334849,25.0,UCh554z2-7vIA-Mf9qAameoA,Gaming
world of tanks pro overview,Capt Canada,testEmail,CA,https://www.youtube.com/channel/UCGcjPUQe6jMVlGmNK0-1JkQ/about,586.1363636363636,0.07842945529949256,no notes,3,14354,2018-05-11 11:53:55.733334,24.0,UCGcjPUQe6jMVlGmNK0-1JkQ,Gaming
world of tanks pro overview,TheFochYou,testEmail,country not detected,https://www.youtube.com/channel/UCYmKvoh0a_7yx0PKNtSSrNA/about,23621.05,0.07033980284534345,- world of tank review,1,66750,2018-05-11 11:53:59.353627,21.0,UCYmKvoh0a_7yx0PKNtSSrNA,Gaming
world of tanks pro overview,Mike Case CZ,testEmail,CZ,https://www.youtube.com/channel/UC2FoPqQxFxM-eWdITf5W0WA/about,4292.625,0.0615687759044097,no notes,3,16953,2018-05-11 11:54:03.764046,25.0,UC2FoPqQxFxM-eWdITf5W0WA,Gaming
world of tanks beginner strategy,Derpiness123 Diaz,testEmail,country not detected,https://www.youtube.com/channel/UC-JF3mghBh_B83uhxwTTDyw/about,,,no notes,3,0,2018-05-11 11:54:07.075995,0.0,UC-JF3mghBh_B83uhxwTTDyw,N/A
world of tanks pro tips and trick,WotBlitzWorld,testEmail,AU,https://www.youtube.com/channel/UCjuzsmLthr-gHhGqEag3HpQ/about,43.416666666666664,0.17908703997329553,no notes,3,187,2018-05-11 11:54:11.794709,25.0,UCjuzsmLthr-gHhGqEag3HpQ,Gaming
world of tanks pro gameplay,Maxwell Plays,testEmail,GB,https://www.youtube.com/channel/UCUcCVZmX-00MyPGKSh9O0HA/about,37.47826086956522,0.07720769176685649,no notes,3,6086,2018-05-11 11:54:19.749987,25.0,UCUcCVZmX-00MyPGKSh9O0HA,Gaming
world of tanks pro gameplay,ShootGames,testEmail,BG,https://www.youtube.com/channel/UCnhCKzx0kPghESd71_--IqQ/about,107.45833333333333,0.07367196587824738,no notes,3,244,2018-05-11 11:54:24.534849,25.0,UCnhCKzx0kPghESd71_--IqQ,Gaming
world of tanks pro gameplay,WoT Blitz Replays,testEmail,country not detected,https://www.youtube.com/channel/UCBSdbzdGrjCLyMGu3nKiezw/about,937.4444444444445,0.030224013274860732,no notes,3,11768,2018-05-11 11:54:28.190084,19.0,UCBSdbzdGrjCLyMGu3nKiezw,Gaming
world of tanks pro gameplay,RyuuKTV,testEmail,PL,https://www.youtube.com/channel/UCwflXwxPrhfbGWZMQyj5jAA/about,105.0,0.05714285714285714,no notes,3,4863,2018-05-11 11:54:30.923560,13.0,UCwflXwxPrhfbGWZMQyj5jAA,Gaming
world of tanks pro common mistakes,Mad Hatter's Reef,testEmail,US,https://www.youtube.com/channel/UCYZrnqfCYJVA5TemVBrQqLA/about,6761.416666666667,0.05201722690178876,no notes,3,19894,2018-05-11 11:54:38.469136,25.0,UCYZrnqfCYJVA5TemVBrQqLA,Pets & Animals
world of tanks pro common mistakes,Car Throttle,testEmail,country not detected,https://www.youtube.com/channel/UCNBbCOuAN1NZAuj0vPe_MkA/about,379476.7083333333,0.037067468524769547,no notes,0,2022635,2018-05-11 11:54:42.071933,25.0,UCNBbCOuAN1NZAuj0vPe_MkA,Cars & Vehicles
world of tanks pro common mistakes,ppcian,testEmail,US,https://www.youtube.com/channel/UCXtrYuGksGkkyls50lPWvYQ/about,4550.333333333333,0.06448745013685311,no notes,3,6890,2018-05-11 11:54:46.406219,25.0,UCXtrYuGksGkkyls50lPWvYQ,People & Blogs
world of tanks pro builds,"THE ""MORTD3CA1"" BRO",testEmail,country not detected,https://www.youtube.com/channel/UC4B0m1W5Rqwj1VRNoHz2ShA/about,1772.8333333333333,0.017211251946650536,no notes,3,8058,2018-05-11 11:54:54.125656,25.0,UC4B0m1W5Rqwj1VRNoHz2ShA,Gaming
world of tanks pro builds,Lone Coyote,testEmail,US,https://www.youtube.com/channel/UCkc_DVasC1vuLhUZszunU_A/about,1050140.7142857143,0.023866626944098877,"- LoLgamer
- v popular",1,320500,2018-05-11 11:54:57.652714,21.0,UCkc_DVasC1vuLhUZszunU_A,Gaming
world of tanks pro builds,Ten Gaming,testEmail,ID,https://www.youtube.com/channel/UCH0eCdlp2esrOvT3tr-Sr_A/about,1775.875,0.013326763801881702,no notes,3,40729,2018-05-11 11:55:01.658513,25.0,UCH0eCdlp2esrOvT3tr-Sr_A,Gaming
world of tanks pro builds,TiPit,testEmail,CA,https://www.youtube.com/channel/UCrRuLY29EZHYb4cAQTVyAVg/about,89.73913043478261,0.12596899224806202,no notes,3,783,2018-05-11 11:55:05.666765,24.0,UCrRuLY29EZHYb4cAQTVyAVg,Gaming
world of tanks pro builds,DOTA 2 Divine,testEmail,US,https://www.youtube.com/channel/UCiR9IHCurqVHpC821NVcW6g/about,2121.6666666666665,0.019537650095387722,no notes,3,133876,2018-05-11 11:55:07.530565,7.0,UCiR9IHCurqVHpC821NVcW6g,Gaming
world of tanks pro players,NewMulti2k,testEmail,PL,https://www.youtube.com/channel/UCEfpYb8dK_bhuphBjWDrRCA/about,41722.57142857143,0.05122327300285103,no notes,3,182343,2018-05-11 11:55:15.364356,25.0,UCEfpYb8dK_bhuphBjWDrRCA,Gaming
world of tanks pro players,ArrowDixoN,testEmail,country not detected,https://www.youtube.com/channel/UC3r4x9SCGnyG4b-U6oFW1Vg/about,3998.625,0.016522436834038513,no notes,3,4758,2018-05-11 11:55:19.651226,25.0,UC3r4x9SCGnyG4b-U6oFW1Vg,Gaming
world of tanks pro players,GameOptik,testEmail,country not detected,https://www.youtube.com/channel/UC0PboNZJYddPlXdmfxxHZfw/about,954.2380952380952,0.026934138508958917,no notes,3,1052,2018-05-11 11:55:23.785990,23.0,UC0PboNZJYddPlXdmfxxHZfw,Gaming
world of tanks pro players,sanyi1975,testEmail,country not detected,https://www.youtube.com/channel/UCubEzDiD8_rQjnqdUplEOAA/about,,,no notes,3,2,2018-05-11 11:55:24.454588,0.0,UCubEzDiD8_rQjnqdUplEOAA,N/A
world of tanks pro players,anggael,testEmail,ID,https://www.youtube.com/channel/UCWGbg_dLMmp6NwSrBdxtOKQ/about,41133.30434782609,0.034350668980811065,no notes,3,15387,2018-05-11 11:55:29.435809,25.0,UCWGbg_dLMmp6NwSrBdxtOKQ,Gaming
world of tanks pro videos,LuZaK_PL,testEmail,country not detected,https://www.youtube.com/channel/UCrPjIQ-QIR1k1xd2P7zXFoA/about,,,no notes,3,2470,2018-05-11 11:55:33.516438,0.0,UCrPjIQ-QIR1k1xd2P7zXFoA,N/A
world of tanks pro noobs,Rudý Tankista,testEmail,CZ,https://www.youtube.com/channel/UC3XWAJOLKWzu9e-Vc9_VDFA/about,146852.34782608695,0.04398109644372972,no notes,3,53687,2018-05-11 11:55:38.476165,24.0,UC3XWAJOLKWzu9e-Vc9_VDFA,Gaming
world of tanks pro noobs,TitankFest,testEmail,FR,https://www.youtube.com/channel/UC1F4geuBmmgBiVH3nDwygPw/about,82.41666666666667,0.2761577350859454,no notes,3,89,2018-05-11 11:55:43.818875,25.0,UC1F4geuBmmgBiVH3nDwygPw,Gaming
world of tanks pro noobs,Joche 64,testEmail,country not detected,https://www.youtube.com/channel/UCFOgZYk3TFnyZV1vahdENGA/about,173.375,0.07292203110516016,no notes,3,41,2018-05-11 11:55:45.499861,8.0,UCFOgZYk3TFnyZV1vahdENGA,Gaming
world of tanks pro noobs,SWS Productions,testEmail,country not detected,https://www.youtube.com/channel/UCMWiQS57xGm9lTZOym9wUag/about,14.5,,no notes,3,16,2018-05-11 11:55:46.220942,2.0,UCMWiQS57xGm9lTZOym9wUag,Gaming
world of tanks pro noobs,TomBlitz,testEmail,country not detected,https://www.youtube.com/channel/UC1IrLnLe4lZEGlOQ1NZRrfw/about,291.35714285714283,0.03530277028683501,no notes,3,345,2018-05-11 11:55:49.210157,15.0,UC1IrLnLe4lZEGlOQ1NZRrfw,Gaming
world of tanks pro noobs,SergioGameplayer,testEmail,CO,https://www.youtube.com/channel/UCrVkWzwKUI6TXAVGEf0m38A/about,70975.375,0.05587903951636361,no notes,3,1127907,2018-05-11 11:55:51.713148,17.0,UCrVkWzwKUI6TXAVGEf0m38A,Gaming
world of tanks pro noobs,AKOPOWER LETSPLAY,testEmail,DE,https://www.youtube.com/channel/UCPDEvoKTakPici0rDvErcsw/about,1002.5833333333334,,no notes,3,2788,2018-05-11 11:55:55.822352,25.0,UCPDEvoKTakPici0rDvErcsw,Gaming
world of tanks pro noobs,Monopolix,testEmail,AU,https://www.youtube.com/channel/UCefhLMZsSPWGhH9hoKe7GNg/about,1573.0,0.047361729179911,no notes,3,876,2018-05-11 11:55:56.581529,2.0,UCefhLMZsSPWGhH9hoKe7GNg,Gaming
world of tanks pro noobs,DaKillaa,testEmail,country not detected,https://www.youtube.com/channel/UClVVFG8Qvi4paYQIBH3IB1Q/about,444.4166666666667,0.09188074254640916,no notes,3,335,2018-05-11 11:56:00.935471,25.0,UClVVFG8Qvi4paYQIBH3IB1Q,Gaming
world of tanks pro noobs,Luca WOTB,testEmail,country not detected,https://www.youtube.com/channel/UCfP6uD_e0_TdKAwLqfv0Nqw/about,,,no notes,3,42,2018-05-11 11:56:01.344144,0.0,UCfP6uD_e0_TdKAwLqfv0Nqw,N/A
world of tanks pro news,Zekin 60fps,testEmail,DE,https://www.youtube.com/channel/UCA0-uRWBFccXHIX3c2LHDBA/about,79980.70588235294,0.027933988859077784,no notes,3,88902,2018-05-11 11:56:07.105715,18.0,UCA0-uRWBFccXHIX3c2LHDBA,Gaming
world of tanks pro news,hincul tv,testEmail,country not detected,https://www.youtube.com/channel/UCf-PJc7jg_xgSjwRR8li97A/about,1334.0,0.07413176528618808,no notes,3,3905,2018-05-11 11:56:11.152199,23.0,UCf-PJc7jg_xgSjwRR8li97A,Gaming
world of tanks pro news,Hardcore Let ́s Play WoT,testEmail,DE,https://www.youtube.com/channel/UCJ_oyPCcrBFj_5gYneadasA/about,1921.0,0.028677638516264228,no notes,3,4989,2018-05-11 11:56:13.936855,13.0,UCJ_oyPCcrBFj_5gYneadasA,Gaming
world of tanks pro news,TEST DRIVE,testEmail,RU,https://www.youtube.com/channel/UCvnurSPOt4UZlq119O56n1g/about,34.083333333333336,0.1495887975105579,no notes,3,553,2018-05-11 11:56:16.906877,12.0,UCvnurSPOt4UZlq119O56n1g,Gaming
world of tanks pro tutorial,Alpinegremlin,testEmail,US,https://www.youtube.com/channel/UCd9BsiQX9fqBk91kTxGFekA/about,,,no notes,3,1787,2018-05-11 11:56:21.006297,0.0,UCd9BsiQX9fqBk91kTxGFekA,N/A
bloodborne beginner guide,NinjaLand Games,testEmail,US,https://www.youtube.com/channel/UC1hjtXsgeg9N_UwwXfRsfKg/about,11.428571428571429,,no notes,3,885,2018-05-11 11:56:27.573770,15.0,UC1hjtXsgeg9N_UwwXfRsfKg,Gaming
bloodborne beginner guide,GameRottenHD,testEmail,country not detected,https://www.youtube.com/channel/UCUus43UvrvmyNqM9SojFblQ/about,274.7916666666667,0.03144015558558855,no notes,3,1146,2018-05-11 11:56:32.289865,25.0,UCUus43UvrvmyNqM9SojFblQ,Gaming
bloodborne beginner guide,dangitjm,testEmail,US,https://www.youtube.com/channel/UCDShs_q7uW9-950YjFpXKWA/about,29049.782608695652,0.03795732962156418,- small dark souls channel,1,11754,2018-05-11 11:56:36.395173,25.0,UCDShs_q7uW9-950YjFpXKWA,Gaming
bloodborne beginner guide,Projector Gaming,testEmail,US,https://www.youtube.com/channel/UCWHRdoqBKx1li--thxSeSJA/about,81.13333333333334,0.004930156121610517,no notes,3,212,2018-05-11 11:56:39.824812,16.0,UCWHRdoqBKx1li--thxSeSJA,Gaming
bloodborne beginner guide,Lou Sipher,testEmail,US,https://www.youtube.com/channel/UCJGJqFPJZkkqqyB5HfGaphQ/about,152.3846153846154,0.04189803129732458,no notes,3,379,2018-05-11 11:56:43.226738,14.0,UCJGJqFPJZkkqqyB5HfGaphQ,Gaming
bloodborne beginner guide,Ally Mushka,testEmail,CA,https://www.youtube.com/channel/UCK3-qzfusXYkeOHa9t3n4Gw/about,1676.2916666666667,0.07505853694911883,no notes,3,8199,2018-05-11 11:56:47.885462,25.0,UCK3-qzfusXYkeOHa9t3n4Gw,Gaming
bloodborne beginner guide,Tyrannicon,testEmail,US,https://www.youtube.com/channel/UCHxt657_CXou2olVGks-tGw/about,3707.5833333333335,0.08507951557107565,no notes,3,304254,2018-05-11 11:56:51.774948,25.0,UCHxt657_CXou2olVGks-tGw,Gaming
bloodborne beginner tutorial,Dante & Holly,testEmail,US,https://www.youtube.com/channel/UCtdmaF6IiQir1CYKlb5IxuQ/about,11940.565217391304,0.09170569119846883,no notes,3,64186,2018-05-11 11:56:59.471415,24.0,UCtdmaF6IiQir1CYKlb5IxuQ,Gaming
bloodborne beginner strategy,Oringes,testEmail,CA,https://www.youtube.com/channel/UCT43oCYTLeBoTCErsqbP_Jg/about,85.5,0.13255360623781676,no notes,3,1463,2018-05-11 11:57:05.740651,13.0,UCT43oCYTLeBoTCErsqbP_Jg,Gaming
bloodborne beginner strategy,Poxo,testEmail,GB,https://www.youtube.com/channel/UCigf5yYz8lUEWrm_oCi53tQ/about,581.8181818181819,0.04855877976190475,no notes,3,6280,2018-05-11 11:57:09.367434,22.0,UCigf5yYz8lUEWrm_oCi53tQ,Gaming
bloodborne beginner methods,GameXplorerZ,testEmail,country not detected,https://www.youtube.com/channel/UCCgcQs6nvcyynMyproWHXvw/about,47.083333333333336,0.10353982300884955,no notes,3,246,2018-05-11 11:57:18.296400,25.0,UCCgcQs6nvcyynMyproWHXvw,Gaming
bloodborne beginner methods,BiggCMan,testEmail,US,https://www.youtube.com/channel/UCM8OfPdVdwrGj8rD1jHmo6Q/about,43.4,0.07834101382488479,no notes,3,478,2018-05-11 11:57:20.051730,5.0,UCM8OfPdVdwrGj8rD1jHmo6Q,Gaming
bloodborne beginner methods,imabakedbean,testEmail,country not detected,https://www.youtube.com/channel/UCFUGUioaDIsPMlOpYz_8-xQ/about,2146.4166666666665,0.009143145552665296,no notes,3,658,2018-05-11 11:57:24.687424,25.0,UCFUGUioaDIsPMlOpYz_8-xQ,Gaming
bloodborne beginner methods,Torva Messorem,testEmail,country not detected,https://www.youtube.com/channel/UCX77A32C0HkJEOLJPxEokLA/about,9.1875,0.07755102040816327,no notes,3,18,2018-05-11 11:57:27.676697,17.0,UCX77A32C0HkJEOLJPxEokLA,Gaming
bloodborne beginner methods,Sebastion530,testEmail,country not detected,https://www.youtube.com/channel/UC4-pIWc5Dnui-983786biBA/about,31.5,,no notes,3,12,2018-05-11 11:57:28.511445,2.0,UC4-pIWc5Dnui-983786biBA,Gaming
bloodborne beginner methods,TheDropOutDragon,testEmail,country not detected,https://www.youtube.com/channel/UC_HHS79FwHjRXPOA_HtuFHA/about,35937.0,0.018992638827349573,- dead channel,0,14731,2018-05-11 11:57:31.235071,13.0,UC_HHS79FwHjRXPOA_HtuFHA,Travel & Events
bloodborne beginner methods,Gametastik,testEmail,US,https://www.youtube.com/channel/UC69mTqmPyoKlqBWSE4kTbcg/about,45584.69565217391,0.0089672226630855,- dead channel,0,9436,2018-05-11 11:57:35.436654,25.0,UC69mTqmPyoKlqBWSE4kTbcg,Gaming
bloodborne beginner methods,TheFrenzy,testEmail,country not detected,https://www.youtube.com/channel/UCfoZMyZ_DoX-n4sKN3a1Yzw/about,289.2857142857143,0.010864197530864197,no notes,3,58,2018-05-11 11:57:36.998850,8.0,UCfoZMyZ_DoX-n4sKN3a1Yzw,Gaming
bloodborne beginner methods,Viola Blue,testEmail,country not detected,https://www.youtube.com/channel/UCp8n6EzZThQrerJJ9ryWswg/about,1155.695652173913,0.012903953952071029,no notes,3,986,2018-05-11 11:57:40.858691,25.0,UCp8n6EzZThQrerJJ9ryWswg,Gaming
bloodborne beginner methods,PrestoPlays,testEmail,country not detected,https://www.youtube.com/channel/UCoD850xNj8-ng1jh8JIVvzQ/about,39466.6875,0.012152654057931768,- dead,0,24423,2018-05-11 11:57:44.344839,17.0,UCoD850xNj8-ng1jh8JIVvzQ,Gaming
bloodborne beginner methods,Misochibii,testEmail,US,https://www.youtube.com/channel/UCN_2efbMdguSXD_PnM85Egg/about,68.29166666666667,0.03538743136058572,no notes,3,1481,2018-05-11 11:57:48.367769,25.0,UCN_2efbMdguSXD_PnM85Egg,Entertainment
bloodborne beginner methods,Gaming Spite,testEmail,US,https://www.youtube.com/channel/UCHIV9ce1kI9WlubQJ_53_Kg/about,14.875,,no notes,3,27211,2018-05-11 11:57:52.729069,25.0,UCHIV9ce1kI9WlubQJ_53_Kg,Gaming
bloodborne beginner methods,DiamondJamz,testEmail,US,https://www.youtube.com/channel/UCoY_gu0CMZn9kveV_57Z_Fw/about,,,no notes,3,990,2018-05-11 11:57:53.043712,0.0,UCoY_gu0CMZn9kveV_57Z_Fw,N/A
bloodborne beginner methods,cloudchief arcade,testEmail,US,https://www.youtube.com/channel/UCEjsyUQX5Ne4LwnEJ5MBcqw/about,227.75,0.037345487519686915,no notes,3,1997,2018-05-11 11:57:57.832745,25.0,UCEjsyUQX5Ne4LwnEJ5MBcqw,Gaming
bloodborne beginner techniques,MinuteAfterMidnight,testEmail,country not detected,https://www.youtube.com/channel/UC8JQSjs9s6gs02Zqqy2p79Q/about,,,no notes,3,2,2018-05-11 11:58:05.144508,0.0,UC8JQSjs9s6gs02Zqqy2p79Q,N/A
bloodborne beginner videos,The Gameplay Dudes,testEmail,US,https://www.youtube.com/channel/UCsx_GOgBC7J3UzJE_wnOhIQ/about,120.79166666666667,0.0027595722662987236,no notes,3,4020,2018-05-11 11:58:13.062765,25.0,UCsx_GOgBC7J3UzJE_wnOhIQ,Gaming
